swish-python-master,client.py,ignore_except_block,11
personfinder-master,server_tests_base.py,assert_used,246
personfinder-master,server_tests_base.py,assert_used,248
personfinder-master,server_tests_base.py,assert_used,260
personfinder-master,test_searcher.py,assert_used,44
personfinder-master,test_searcher.py,assert_used,46
personfinder-master,test_searcher.py,assert_used,48
personfinder-master,test_searcher.py,assert_used,50
personfinder-master,test_searcher.py,assert_used,62
personfinder-master,test_searcher.py,assert_used,64
personfinder-master,test_searcher.py,assert_used,66
personfinder-master,test_searcher.py,assert_used,68
personfinder-master,test_searcher.py,assert_used,81
personfinder-master,test_searcher.py,assert_used,83
personfinder-master,test_searcher.py,assert_used,85
personfinder-master,test_searcher.py,assert_used,86
personfinder-master,test_searcher.py,assert_used,87
personfinder-master,test_searcher.py,assert_used,100
personfinder-master,test_searcher.py,assert_used,102
personfinder-master,test_searcher.py,assert_used,104
personfinder-master,test_searcher.py,assert_used,105
personfinder-master,test_searcher.py,assert_used,106
personfinder-master,test_text_query.py,assert_used,27
personfinder-master,test_text_query.py,assert_used,28
personfinder-master,test_text_query.py,assert_used,29
personfinder-master,test_text_query.py,assert_used,35
personfinder-master,test_text_query.py,assert_used,36
personfinder-master,test_text_query.py,assert_used,38
personfinder-master,test_text_query.py,assert_used,39
personfinder-master,test_text_query.py,assert_used,43
personfinder-master,test_text_query.py,assert_used,44
personfinder-master,test_admin_api_keys.py,hardcoded_secret,152
personfinder-master,test_auto_security.py,assert_used,513
personfinder-master,test_auto_security.py,assert_used,553
personfinder-master,test_auto_security.py,assert_used,573
personfinder-master,test_admin_statistics.py,assert_used,36
personfinder-master,test_admin_statistics.py,assert_used,37
personfinder-master,test_admin_statistics.py,assert_used,38
personfinder-master,test_admin_statistics.py,assert_used,45
personfinder-master,test_admin_statistics.py,assert_used,46
personfinder-master,test_admin_statistics.py,assert_used,47
personfinder-master,test_admin_statistics.py,assert_used,48
personfinder-master,test_admin_statistics.py,assert_used,55
personfinder-master,test_admin_statistics.py,assert_used,63
personfinder-master,test_admin_statistics.py,assert_used,64
personfinder-master,test_admin_statistics.py,assert_used,65
personfinder-master,load_test.py,ignore_except_block,293
personfinder-master,load_test.py,assert_used,364
personfinder-master,load_test.py,ignore_except_block,399
personfinder-master,input_escaping_tests.py,assert_used,49
personfinder-master,input_escaping_tests.py,assert_used,51
personfinder-master,input_escaping_tests.py,assert_used,53
personfinder-master,input_escaping_tests.py,assert_used,83
personfinder-master,input_escaping_tests.py,assert_used,87
personfinder-master,input_escaping_tests.py,assert_used,91
personfinder-master,input_escaping_tests.py,assert_used,96
personfinder-master,input_escaping_tests.py,assert_used,100
personfinder-master,input_escaping_tests.py,assert_used,109
personfinder-master,input_escaping_tests.py,assert_used,117
personfinder-master,input_escaping_tests.py,assert_used,119
personfinder-master,read_only_tests.py,assert_used,38
personfinder-master,read_only_tests.py,assert_used,43
personfinder-master,read_only_tests.py,assert_used,48
personfinder-master,read_only_tests.py,assert_used,53
personfinder-master,read_only_tests.py,assert_used,58
personfinder-master,read_only_tests.py,assert_used,66
personfinder-master,read_only_tests.py,assert_used,73
personfinder-master,read_only_tests.py,assert_used,75
personfinder-master,read_only_tests.py,assert_used,77
personfinder-master,read_only_tests.py,assert_used,79
personfinder-master,read_only_tests.py,assert_used,84
personfinder-master,read_only_tests.py,assert_used,89
personfinder-master,read_only_tests.py,assert_used,95
personfinder-master,read_only_tests.py,assert_used,100
personfinder-master,read_only_tests.py,assert_used,105
personfinder-master,read_only_tests.py,assert_used,107
personfinder-master,read_only_tests.py,assert_used,112
personfinder-master,read_only_tests.py,assert_used,121
personfinder-master,read_only_tests.py,assert_used,124
personfinder-master,read_only_tests.py,assert_used,130
personfinder-master,read_only_tests.py,assert_used,133
personfinder-master,read_only_tests.py,assert_used,139
personfinder-master,read_only_tests.py,assert_used,145
personfinder-master,read_only_tests.py,assert_used,149
personfinder-master,read_only_tests.py,assert_used,154
personfinder-master,read_only_tests.py,assert_used,159
personfinder-master,read_only_tests.py,assert_used,162
personfinder-master,read_only_tests.py,assert_used,190
personfinder-master,read_only_tests.py,assert_used,193
personfinder-master,read_only_tests.py,assert_used,196
personfinder-master,read_only_tests.py,assert_used,199
personfinder-master,read_only_tests.py,assert_used,202
personfinder-master,read_only_tests.py,assert_used,205
personfinder-master,read_only_tests.py,assert_used,208
personfinder-master,read_only_tests.py,assert_used,211
personfinder-master,read_only_tests.py,assert_used,214
personfinder-master,read_only_tests.py,assert_used,217
personfinder-master,read_only_tests.py,assert_used,220
personfinder-master,read_only_tests.py,assert_used,223
personfinder-master,read_only_tests.py,assert_used,226
personfinder-master,read_only_tests.py,assert_used,229
personfinder-master,read_only_tests.py,assert_used,232
personfinder-master,read_only_tests.py,assert_used,235
personfinder-master,read_only_tests.py,assert_used,238
personfinder-master,read_only_tests.py,assert_used,241
personfinder-master,read_only_tests.py,assert_used,244
personfinder-master,read_only_tests.py,assert_used,247
personfinder-master,read_only_tests.py,assert_used,250
personfinder-master,read_only_tests.py,assert_used,255
personfinder-master,read_only_tests.py,assert_used,260
personfinder-master,read_only_tests.py,assert_used,265
personfinder-master,read_only_tests.py,assert_used,270
personfinder-master,read_only_tests.py,assert_used,275
personfinder-master,read_only_tests.py,assert_used,276
personfinder-master,read_only_tests.py,assert_used,281
personfinder-master,read_only_tests.py,assert_used,282
personfinder-master,read_only_tests.py,assert_used,286
personfinder-master,read_only_tests.py,assert_used,290
personfinder-master,read_only_tests.py,assert_used,299
personfinder-master,read_only_tests.py,assert_used,300
personfinder-master,read_only_tests.py,assert_used,301
personfinder-master,read_only_tests.py,assert_used,302
personfinder-master,read_only_tests.py,assert_used,314
personfinder-master,read_only_tests.py,assert_used,315
personfinder-master,read_only_tests.py,assert_used,324
personfinder-master,read_only_tests.py,assert_used,328
personfinder-master,read_only_tests.py,assert_used,333
personfinder-master,read_only_tests.py,assert_used,335
personfinder-master,read_only_tests.py,assert_used,337
personfinder-master,read_only_tests.py,assert_used,339
personfinder-master,resource_tests.py,assert_used,38
personfinder-master,resource_tests.py,assert_used,43
personfinder-master,resource_tests.py,assert_used,48
personfinder-master,resource_tests.py,assert_used,53
personfinder-master,resource_tests.py,assert_used,58
personfinder-master,resource_tests.py,assert_used,66
personfinder-master,resource_tests.py,assert_used,73
personfinder-master,resource_tests.py,assert_used,75
personfinder-master,resource_tests.py,assert_used,77
personfinder-master,resource_tests.py,assert_used,79
personfinder-master,resource_tests.py,assert_used,84
personfinder-master,resource_tests.py,assert_used,89
personfinder-master,resource_tests.py,assert_used,95
personfinder-master,resource_tests.py,assert_used,100
personfinder-master,resource_tests.py,assert_used,105
personfinder-master,resource_tests.py,assert_used,107
personfinder-master,resource_tests.py,assert_used,112
personfinder-master,resource_tests.py,assert_used,121
personfinder-master,resource_tests.py,assert_used,124
personfinder-master,resource_tests.py,assert_used,130
personfinder-master,resource_tests.py,assert_used,133
personfinder-master,resource_tests.py,assert_used,139
personfinder-master,resource_tests.py,assert_used,145
personfinder-master,resource_tests.py,assert_used,149
personfinder-master,resource_tests.py,assert_used,154
personfinder-master,resource_tests.py,assert_used,159
personfinder-master,resource_tests.py,assert_used,162
personfinder-master,resource_tests.py,assert_used,190
personfinder-master,resource_tests.py,assert_used,193
personfinder-master,resource_tests.py,assert_used,196
personfinder-master,resource_tests.py,assert_used,199
personfinder-master,resource_tests.py,assert_used,202
personfinder-master,resource_tests.py,assert_used,205
personfinder-master,resource_tests.py,assert_used,208
personfinder-master,resource_tests.py,assert_used,211
personfinder-master,resource_tests.py,assert_used,214
personfinder-master,resource_tests.py,assert_used,217
personfinder-master,resource_tests.py,assert_used,220
personfinder-master,resource_tests.py,assert_used,223
personfinder-master,resource_tests.py,assert_used,226
personfinder-master,resource_tests.py,assert_used,229
personfinder-master,resource_tests.py,assert_used,232
personfinder-master,resource_tests.py,assert_used,235
personfinder-master,resource_tests.py,assert_used,238
personfinder-master,resource_tests.py,assert_used,241
personfinder-master,resource_tests.py,assert_used,244
personfinder-master,resource_tests.py,assert_used,247
personfinder-master,resource_tests.py,assert_used,250
personfinder-master,resource_tests.py,assert_used,255
personfinder-master,resource_tests.py,assert_used,260
personfinder-master,resource_tests.py,assert_used,265
personfinder-master,resource_tests.py,assert_used,270
personfinder-master,resource_tests.py,assert_used,275
personfinder-master,resource_tests.py,assert_used,276
personfinder-master,resource_tests.py,assert_used,281
personfinder-master,resource_tests.py,assert_used,282
personfinder-master,resource_tests.py,assert_used,286
personfinder-master,resource_tests.py,assert_used,290
personfinder-master,resource_tests.py,assert_used,299
personfinder-master,resource_tests.py,assert_used,300
personfinder-master,resource_tests.py,assert_used,301
personfinder-master,resource_tests.py,assert_used,302
personfinder-master,resource_tests.py,assert_used,314
personfinder-master,resource_tests.py,assert_used,315
personfinder-master,resource_tests.py,assert_used,324
personfinder-master,resource_tests.py,assert_used,328
personfinder-master,resource_tests.py,assert_used,333
personfinder-master,resource_tests.py,assert_used,335
personfinder-master,resource_tests.py,assert_used,337
personfinder-master,resource_tests.py,assert_used,339
personfinder-master,download_feed_tests.py,assert_used,40
